text,label
"8.3 The Dual ProblemFigure 8.4: The cone of nonnegative combinations of the columns: b = Ax with x ≥ 0. When b is outside the cone,it is separated by a hyperplane (perpendicular to y).region. For n columns in Rm, the cone becomes an open-ended pyramid. Figure 8.4 hasfour vectors in R2, and A is 2 by 4. If b lies in this cone, there is a nonnegative solutionto Ax = b; otherwise not.What is the alternative if b lies outside the cone? Figure 8.4 also shows a “separatinghyperplane,” which has the vector b on one side and the whole cone on the other side.The plane consists of all vectors perpendicular to a ﬁxed vector y. The angle betweeny and b is greater than 90°, so yb < 0. The angle between y and every column of A isless than 90°, so yA ≥ 0. This is the alternative we are looking for. This theorem of theseparating hyperplane is fundamental to mathematical economics.Ax = b has a nonnegative solutionthere is a y with yA ≥ 0 andExample 1. The nonnegative combinations of the columns of A = I ﬁll the positivequadrant b ≥ 0. For every other b, the alternative must hold for some y:The x-axis, perpendicular to y = [0 1], separates b from the cone = quadrant.Here is a curious pair of alternatives. It is impossible for a subspace S and its or-thogonal complement S⊥ both to contain positive vectors. Their inner product wouldbe positive, not zero. But S might be the x-axis and S⊥ the y-axis, in which case theycontain the “semipositive” vectors [1 0] and [0 1]. This slightly weaker alternative doeswork: Either S contains a positive vector x > 0, or S⊥ contains a nonzero y ≥ 0. When Sand S⊥ are perpendicular lines in the plane, one or the other must enter the ﬁrst quadrant.I can’t see this clearly in three or four dimensions.",linear_prog
"of the columns of Q = I:That is not the only orthonormal basis! We can rotate the axes without changing theright angles at which they meet. These rotation matrices will be examples of Q.If we have a subspace of Rn, the standard vectors ei might not lie in that subspace.But the subspace always has an orthonormal basis, and it can be constructed in a simpleway out of any basis whatsoever. This construction, which converts a skewed set of axesinto a perpendicular set, is known as Gram-Schmidt orthogonalization.To summarize, the three topics basic to this section are:1. The deﬁnition and properties of orthogonal matrices Q.2. The solution of Qx = b, either n by n or rectangular (least squares).3. The Gram-Schmidt process and its interpretation as a new factorization A = QR.If Q (square or rectangular) has orthonormal columns, then QTQ = I:1 0 · 00 1 · 00 0 · 1An orthogonal matrix is a square matrix with orthonormal columns.2 ThenQT is Q−1. For square orthogonal matrices, the transpose is the inverse.When row i of QT multiplies column j of Q, the result is qTj q j = 0. On the diagonalwhere i = j, we have qTi qi = 1. That is the normalization to unit vectors of length 1.Note that QTQ = I even if Q is rectangular. But then QT is only a left-inverse.QT = Q−1 =2Orthonormal matrix would have been a better name, but it is too late to change. Also, there is no accepted wordfor a rectangular matrix with orthonormal columns. We still write Q, but we won’t call it an “orthogonal matrix”unless it is square.",orthogonality
"6.1 Minima, Maxima, and Saddle Pointssplit between the same entry b above and below. A quadratic f(x,y) comes directly froma symmetric 2 by 2 matrix!This identity (please multiply it out) is the key to the whole chapter. It generalizesimmediately to n dimensions, and it is a perfect shorthand for studying maxima andminima. When the variables are x1,...,xn, they go into a column vector x. For anysymmetric matrix A, the product xTAx is a pure quadratic form f(x1,...,xn):The diagonal entries a11 to ann multiply x2n. The pair aij = a ji combines into2aijxix j. Then f = a11x2There are no higher-order terms or lower-order terms—only second-order. The func-tion is zero at x = (0,...,0), and its ﬁrst derivatives are zero. The tangent is ﬂat; this isa stationary point. We have to decide if x = 0 is a minimum or a maximum or a saddlepoint of the function f = xTAx.Example 3. f = 2x2 +4xy+y2 and A =Example 4. f = 2xy and A =Example 5. A is 3 by 3 for 2x2�� → minimum at (0,0,0).Any function F(x1,...,xn) is approached in the same way. At a stationary pointall ﬁrst derivatives are zero. A is the “second derivative matrix” with entries aij =∂ 2F/∂xi∂x j. This automatically equals a ji = ∂ 2F/∂x j∂xi, so A is symmetric. Then Fhas a minimum when the pure quadratic xTAx is positive deﬁnite. These second-orderterms control F near the stationary point:F(x) = F(0)+xT(grad F)+ 1At a stationary point, grad F = (∂F/∂x1,...,∂F/∂xn) is a vector of zeros. The secondderivatives in xTAx take the graph up or down (or saddle). If the stationary point is at x0",pos_def_matrices
"2.5 Graphs and Networksﬁve currents. They are conditions of “conservation” at each node: Flow in equals ﬂowout at every node:y1 −y3 −y4 = 0y2 +y3 −y5 = 0y4 +y5 = 0Total current to node 1 is zeroThe beauty of network theory is that both A and AT have important roles.Solving ATy = 0 means ﬁnding a set of currents that do not “pile up” at any node. Thetrafﬁc keeps circulating, and the simplest solutions are currents around small loops.Our graph has two loops, and we send 1 amp of current around each loop:1 −1 1 0 00 0 1 −1 1Each loop produces a vector y in the left nullspace. The component +1 or −1 indicateswhether the current goes with or against the arrow. The combinations of y1 and y2 ﬁllthe left nullspace, so y1 and y2 are a basis (the dimension had to be m−r = 5−3 = 2).In fact y1 −y2 = (1,−1,0,1,−1) gives the big loop around the outside of the graph.The column space and left nullspace are closely related. The left nullspace containsy1 = (1,1,1,0,0), and the vectors in the column space satisfy b1 − b2 + b3 = 0. ThenyTb = 0: Vectors in the column space and left nullspace are perpendicular! That is soonto become Part Two of the “Fundamental Theorem of Linear Algebra.”The row space of A contains vectors in R4, but not all vectors. Itsdimension is the rank r = 3. Elimination will ﬁnd three independent rows, and we canalso look to the graph. The ﬁrst three rows are dependent (row 1 + row 3 = row 2, andthose edges form a loop). Rows 1,2,4 are independent because edges 1,2,4 contain noRows 1, 2, 4 are a basis for the row space. In each row the entries add to zero. Everycombination (f1, f2, f3, f4) in the row space will have that same property:f in row spacef1 + f2 + f3 + f4 = 0Again this illustrates the Fundamental Theorem: The row space is perpendicular to thenullspace. If f is in the row space and x is in the nullspace then f Tx = 0.For AT, the basic law of network theory is Kirchhoff’s Current Law. The total ﬂowinto every node is zero. The numbers f1, f2, f3, f4 are current sources into the nodes. Thesource f1 must balance −y1−y2, which is the ﬂow leaving node 1 (along edges 1 and 2).That is the ﬁrst equation in ATy = f. Similarly at the other three nodes—conservationof charge requires ﬂow in = ﬂow out. The beautiful thing is that AT is exactly the rightmatrix for the Current Law.The equations ATy = f at the nodes express Kirchhoff’s Current Law:",vector spaces
"−1 column for every edge:Maximize x61 subject to Ax = 0 and 0 ≤ xij ≤ cij.A ﬂow of 2 can go on the path 1-2-4-6-1. A ﬂow of 3 can go along 1-3-4-6-1. Anadditional ﬂow of 1 can take the lowest path 1-3-5-6-1. The total is 6, and no more ispossible. How do you prove that the maximal ﬂow is 6 and not 7?Trial and error is convincing, but mathematics is conclusive: The key is to ﬁnd a cut inthe network, across which all capacities are ﬁlled. That cut separates nodes 5 and 6 fromthe others. The edges that go forward across the cut have total capacity 2+3+1 = 6—and no more can get across! Weak duality says that every cut gives a bound to the totalﬂow, and full duality says that the cut of smallest capacity (the minimal cut) is ﬁlled byMax ﬂow-min cut theorem. The maximal ﬂow in a network equals thetotal capacity across the minimal cut.A “cut” splits the nodes into two groups S and T (source in S and sink in T). Its capacityis the sum of the capacities of all edges crossing the cut (from S to T). Several cutsmight have the same capacity. Certainly the total ﬂow can never be greater than the totalcapacity across the minimal cut. The problem, here and in all of duality, is to show thatequality is achieved by the right ﬂow and the right cut.Proof that max ﬂow = min cut. Suppose a ﬂow is maximal. Some nodes might still bereached from the source by additional ﬂow, without exceeding any capacities. Thosenodes go with the source into the set S. The sink must lie in the remaining set T, or itcould have received more ﬂow! Every edge across the cut must he ﬁlled, or extra ﬂowcould have gone further forward to a node in T. Thus the maximal ﬂow does ﬁll this cutto capacity. and equality has been achieved.This suggests a way to construct the maximal ﬂow: Check whether any path hasunused capacity. If so, add ﬂow along that “augmenting path.” Then compute the re-maining capacities and decide whether the sink is cut off from the source, or additionalﬂow is possible. If you label each node in S by the previous node that ﬂow could comefrom, you can backtrack to ﬁnd the path for extra ﬂow.",linear_prog
"2.5 Graphs and NetworksSo much for that application of linear algebra.Networks and Discrete Applied MathematicsA graph becomes a network when numbers c1,...,cm are assigned to the edges. Thenumber ci can be the length of edge i, or its capacity, or its stiffness (if it contains aspring), or its conductance (if it contains a resistor). Those numbers go into a diagonalmatrix C, which is m by m. C reﬂects “material properties,” in contrast to the incidencematrix A—which gives information about the connections.Our description will be in electrical terms. On edge i, the conductance is ci and theresistance is 1/ci. Ohm’s Law says that the current yi through the resistor is proportionalto the voltage drop ei:(current) = (conductance)(voltage drop).This is also written E = IR, voltage drop equals current times resistance. As a vectorequation on all edges at once, Ohm’s Law is y = Ce.We need Kirchhoff’s Voltage Law and Current Law to complete the framework:KVL: The voltage drops around each loop add to zero.KCL: The currents yi (and fi) into each node add to zero.The voltage law allows us to assign potentials x1,...,xn to the nodes. Then the dif-ferences around a loop give a sum like (x2 − x1) + (x3 − x2) + (x1 − x3) = 0, in whicheverything cancels. The current law asks us to add the currents into each node by themultiplication ATy. If there are no external sources of current, Kirchhoff’s Current Lawis ATy = 0.The other equation is Ohm’s Law, but we need to ﬁnd the voltage drop e acrossthe resistor. The multiplication Ax gave the potential difference between the nodes.Reversing the signs, −Ax gives the drop in potential. Part of that drop may be due to abattery in the edge of strength bi. The rest of the drop is e = b−Ax across the resistor:The fundamental equations of equilibrium combine Ohm and Kirchhoff into a cen-tral problem of applied mathematics. These equations appear everywhere:C−1y + Ax =That is a linear symmetric system, from which e has disappeared. The unknowns are thecurrents y and the potentials x. You see the symmetric block matrix:",vector spaces
"44. If Ax = (1,0,...,0) show how Cramer’s Rule gives x = ﬁrst column of A−1.45. (VISA to AVIS) This takes an odd number of exchanges (IVSA, AVSI, AVIS). Countthe pairs of letters in VISA and AVIS that are reversed from alphabetical order. Thedifference should be odd.4.1 Find the determinants of1 1 1 11 1 1 21 1 3 11 4 1 14.2 If B = M−1AM, why is detB = detA? Show also that detA−1B = 1.4.3 Starting with A, multiply its ﬁrst row by 3 to produce B, and subtract the ﬁrst rowof B from the second to produce C. How is detC related to detA?4.4 Solve 3u+2v = 7, 4u+3v = 11 by Cramer’s rule.4.5 If the entries of A and A−1 are all integers, how do you know that both determinantsare 1 or −1? Hint: What is detA times detA−1?4.6 Find all the cofactors, and the inverse or the nullspace, of4.7 What is the volume of the parallelepiped with four of its vertices at (0,0,0), (−1,2,2),(2,−1,2), and (2,2,−1)? Where are the other four vertices?4.8 How many terms are in the expansion of a 5 by 5 determinant, and how many aresure to be zero if a21 = 0?4.9 If P1 is an even permutation matrix and P2 is odd, deduce from P1 + P2 = P1(PT2 )P2 that det(P1 +P2) = 0.4.10 If detA > 0, show that A can be connected to I by a continuous chain of matricesA(t) all with positive determinants. (The straight path A(t) = A+t(I −A) does gofrom A(0) = A to A(1) = I, but in between A(t) might be singular. The problem isnot so easy, and solutions are welcomed by the author.)",determinants
"5.4 Differential Equations and eAt33. Write ﬁve terms of the inﬁnite series for eAt. Take the t derivative of each term. Showthat you have four terms of AeAt. Conclusion: eAtu(0) solves u′ = Au.34. The matrix B =has B2 = 0. Find eBt from a (short) inﬁnite series. Check thatthe derivative of eBt is BeBt.35. Starting from u(0), the solution at time T is eATu(0). Go an additional time t to reacheAt(eATu(0)). This solution at time t + T can also be written aseAt times eAT equals36. Write A =in the form SΛS−1. Find eAt from SeΛtS−1.37. If A2 = A, show that the inﬁnite series produces eAt = I +(et −1)A. For A =Problem 36, this gives eAt =38. Generally eAeB is different from eBeA. They are both different from eA+B. Check thisusing Problems 36–37 and 34:39. Write A =as SΛS−1. Multiply SeΛtS−1 to ﬁnd the matrix exponential eAt.Check eAt = I when t = 0.40. Put A =into the inﬁnite series to ﬁnd eAt. First compute A2:41. Give two reasons why the matrix exponential eAt is never singular:(a) Write its inverse.(b) Write its eigenvalues. If Ax = λx then eAtx =42. Find a solution x(t), y(t) of the ﬁrst system that gets large as t → ∞. To avoid thisinstability a scientist thought of exchanging the two equations!= −2x + 2yis stable. It has λ < 0. Comment on this craziness.43. From this general solution to du/dt = Au, ﬁnd the matrix A:",eigenvec_val
"Chapter 2 Vector Spaces34. Following the method of Problem 33, reduce A to echelon form and look at zerorows. The b column tells which combinations you have taken of the rows:From the b column after elimination, read off m−r basis vectors in the left nullspaceof A (combinations of rows that give zero).35. Suppose A is the sum of two matrices of rank one: A = uvT +wzT.(a) Which vectors span the column space of A?(b) Which vectors span the row space of A?(c) The rank is less than 2 if(d) Compute A and its rank if u = z = (1,0,0) and v = w = (0,0,1).36. Without multiplying matrices, ﬁnd bases for the row and column spaces of A:How do you know from these shapes that A is not invertible?37. True or false (with a reason or a counterexample)?(a) A and AT have the same number of pivots.(b) A and AT have the same left nullspace.(c) If the row space equals the column space then AT = A.(d) If AT = −A then the row space of A equals the column space.38. If AB = 0, the columns of B are in the nullspace of A. If those vectors are in Rn,prove that rank(A)+rank(B) ≤ n.39. Can tic-tac-toe be completed (5 ones and 4 zeros in A) so that rank(A) = 2 but neitherside passed up a winning move?40. Construct any 2 by 3 matrix of rank 1. Copy Figure 2.5 and put one vector in eachsubspace (two in the nullspace). Which vectors are orthogonal?41. Redraw Figure 2.5 for a 3 by 2 matrix of rank r = 2. Which subspace is Z (zerovector only)? The nullspace part of any vector x in R2 is xn =",vector spaces
"Chapter 2 Vector Spaces30. By locating the pivots, ﬁnd a basis for the column space of0 5 4 30 0 2 10 0 0 00 0 0 0Express each column that is not in the basis as a combination of the basic columns,Find also a matrix A with this echelon form U, but a different column space.31. Find a counterexample to the following statement: If v1, v2, v3, v4 is a basis for thevector space R4, and if W is a subspace, then some subset of the v’s is a basis for W.32. Find the dimensions of these vector spaces:(a) The space of all vectors in R4 whose components add to zero.(b) The nullspace of the 4 by 4 identity matrix.(c) The space of all 4 by 4 matrices.33. Suppose V is known to have dimension k. Prove that(a) any k independent vectors in V form a basis;(b) any k vectors that span V form a basis.In other words, if the number of vectors is known to be correct, either of the twoproperties of a basis implies the other.34. Prove that if V and W are three-dimensional subspaces of R5, then V and W musthave a nonzero vector in common. Hint: Start with bases for the two subspaces,making six vectors in all.35. True or false?(a) If the columns of A are linearly independent, then Ax = b has exactly one solution(b) A 5 by 7 matrix never has linearly independent columns,36. If A is a 64 by 17 matrix of rank 11, how many independent vectors satisfy Ax = 0?How many independent vectors satisfy ATy = 0?37. Find a basis for each of these subspaces of 3 by 3 matrices:(a) All diagonal matrices.(b) All symmetric matrices (AT = A).(c) All skew-symmetric matrices (AT = −A).Problems 38–42 are about spaces in which the “vectors” are functions.",vector spaces
"5.3 Difference Equations and Powers Aksum; the condition for that is λmax < 1. Add up the inﬁnite series, and conﬁrm thatit equals (IłA)−1, for the consumption matrixwhich has λmax = 0.20. For A =, ﬁnd the powers Ak (including A0) and show explicitly that their sumagrees with (I −A)−1.21. Explain by mathematics or economics why increasing the “consumption matrix” Amust increase tmax = λ1 (and slow down the expansion).22. What are the limits as k → ∞ (the steady states) of the following?Problems 23–29 are about A = SΛS−1 and Ak = SΛkS−123. Diagonalize A and compute SΛkS−1 to prove this formula for Ak:5k +1 5k −15k −1 5k +124. Diagonalize B and compute SΛkS−1 to prove this formula for Bk:25. The eigenvalues of A are 1 and 9, the eigenvalues of B are ł1 and 9:Find a matrix square root of A from R = SΛS−1, Why is there no real matrix square26. If A and B have the same λ’s with the same full set of independent eigenvectors, theirare the same. So A = B.27. Suppose A and B have the same full set of eigenvectors, so that A = SΛ1S−1 andB = SΛ2S−1. Prove that AB = BA.28. (a) When do the eigenvectors for λ = 0 span the nullspace N(A)?(b) When do all the eigenvectors for λ ̸= 0 span the column space C(A)?",eigenvec_val
"2.4 The Four Fundamental SubspacesNote that all vectors are column vectors. Even the rows are transposed, and the rowspace of A is the column space of AT, Our problem will be to connect the four spaces forU (after elimination) to the four spaces for A:1 3 3 20 0 3 30 0 0 0−1 −3 3 4For novelty, we take the four subspaces in a more interesting order.3. The row space of A For an echelon matrix like U, the row space is clear. It containsall combinations of the rows, as every row space does—but here the third row contributesnothing. The ﬁrst two rows are a basis for the row space. A similar rule applies to everyechelon matrix U or R, with r pivots and r nonzero rows: The nonzero rows are a basis,and the row space has dimension r. That makes it easy to deal with the original matrixThe row space of A has the same dimension r as the row space of U,and it has the same bases, because the row spaces of A and U (and R) are theThe reason is that each elementary operation leaves the row space unchanged. The rowsin U are combinations of the original rows in A. Therefore the row space of U containsnothing new. At the same time, because every step can be reversed, nothing is lost; therows of A can be recovered from U. It is true that A and U have different rows, but thecombinations of the rows are identical: same space!Note that we did not start with the m rows of A, which span the row space, and discardm − r of them to end up with a basis. According to 2L, we could have done so. But itmight be hard to decide which rows to keep and which to discard, so it was easier just totake the nonzero rows of U.2. The nullspace of A Elimination simpliﬁes a system of linear equations withoutchanging the solutions. The system Ax = 0 is reduced to Ux = 0, and this process isreversible. The nullspace of A is the same as the nullspace of U and R. Only r ofthe equations Ax = 0 are independent. Choosing the n−r “special solutions” to Ax = 0provides a deﬁnite basis for the nullspace:The nullspace N(A) has dimension n − r. The “special solutions” are abasis—each free variable is given the value 1, while the other free variablesare 0. Then Ax = 0 or Ux = 0 or Rx = 0 gives the pivot variables by back-This is exactly the way we have been solving Ux = 0. The basic example above haspivots in columns 1 and 3. Therefore its free variables are the second and fourth v and y.",vector spaces
"7.2 Matrix Norm and Condition NumberWhat is remarkable is that the same condition number appears in equation (9), when thematrix itself is perturbed: If Ax = b and (A+δA)(x+δx) = b, then by subtractionMultiplying by δA ampliﬁes a vector by no more than ∥δA∥, and multiplying by A−1ampliﬁes by no more than ∥A−1∥. Then ∥δx∥ < ∥A−1∥∥δA∥∥x+δx∥, which is∥x+δx∥ ≤ ∥A−1∥∥δA∥ = c∥δA∥These inequalities mean that roundoff error comes from two sources. One is thenatural sensitivity of the problem, measured by c. The other is the actual error δbor δA. This was the basis of Wilkinson’s error analysis. Since elimination actuallyproduces approximate factors L′ and U′, it solves the equation with the wrong matrixA + δA = L′U′ instead of the right matrix A = LU. He proved that partial pivotingcontrols δA—so the burden of the roundoff error is carried by the condition number c.A Formula for the NormThe norm of A measures the largest amount by which any vector (eigenvector or not)is ampliﬁed by matrix multiplication: ∥A∥ = max(∥Ax∥/∥x∥). The norm of the identitymatrix is 1. To compute the norm, square both sides to reach the symmetric ATA:∥A∥2 = max ∥Ax∥2∥x∥2 = max xTATAx7D ∥A∥ is the square root of the largest eigenvalue of ATA: ∥A∥2 = λmax(ATA).The vector that A ampliﬁes the most is the corresponding eigenvector of ATA:= λmax(ATA) = ∥A∥2.Figure 7.1 shows an unsymmetric matrix with eigenvalues λ1 = λ2 = 1 and norm∥A∥ = 1.618. In this case A−1 has the same norm. The farthest and closest points Ax onthe ellipse come from eigenvectors x of ATA, not of A.Note 1. The norm and condition number are not actually computed in practice, onlyestimated, There is not time to solve an eigenvalue problem for λmax(ATA).Note 2. In the least-squares equation ATAx = ATb, the condition number c(ATA) is thesquare of c(A). Forming ATA can turn a healthy problem into a sick one. It may benecessary to orthogonalize A by Gram-Schmidt, instead of computing with ATA.Note 3. The singular values of A in the SVD are the square roots of the eigenvalues ofATA. By equation (12), another formula for the norm is ∥A∥ = σmax. The orthogonalU and V leave lengths unchanged in ∥Ax∥ = ∥UΣV Tx∥. So the largest ∥Ax∥/∥x∥ comesfrom the largest σ in the diagonal matrix Σ.",computations
"Chapter 2 Vector SpacesThe basis for the nullspace isAny combination c1x1 +c2x2 has c1 as its v component, and c2 as its y component. Theonly way to have c1x1+c2x2 = 0 is to have c1 = c2 = 0, so these vectors are independent.They also span the nullspace; the complete solution is vx1 +yx2. Thus the n−r = 4−2vectors are a basis.The nullspace is also called the kernel of A, and its dimension n−r is the nullity.1. The column space of A The column space is sometimes called the range. Thisis consistent with the usual idea of the range, as the set of all possible values f(x); x isin the domain and f(x) is in the range. In our case the function is f(x) = Ax. Its domainconsists of all x in Rn; its range is all possible vectors Ax, which is the column space.(In an earlier edition of this book we called it R(A).)Our problem is to ﬁnd bases for the column spaces of U and A. Those spaces aredifferent (just look at the matrices!) but their dimensions are the same.The ﬁrst and third columns of U are a basis for its column space. They are thecolumns with pivots. Every other column is a combination of those two. Furthermore,the same is true of the original A—even though its columns are different. The pivotcolumns of A are a basis for its column space. The second column is three timesthe ﬁrst, just as in U. The fourth column equals (column 3) − (column 1). The samenullspace is telling us those dependencies.The reason is this: Ax = 0 exactly when Ux = 0. The two systems are equivalent andhave the same solutions. The fourth column of U was also (column 3) − (column 1).Every linear dependence Ax = 0 among the columns of A is matched by a dependenceUx = 0 among the columns of U, with exactly the same coefﬁcients. If a set of columnsof A is independent, then so are the corresponding columns of U, and vice versa.To ﬁnd a basis for the column space C(A), we use what is already done for U. Ther columns containing pivots are a basis for the column space of U. We will pick thosesame r columns in A:The dimension of the column space C(A) equals the rank r, which alsoequals the dimension of the row space: The number of independent columnsequals the number of independent rows. A basis for C(A) is formed by the rcolumns of A that correspond, in U, to the columns containing pivots.The row space and the column space have the same dimension r! This is one ofthe most important theorems in linear algebra. It is often abbreviated as “row rank =column rank.” It expresses a result that, for a random 10 by 12 matrix, is not at all",vector spaces
"4.4 Applications of Determinants1. Find the determinant and all nine cofactors Cij of this triangular matrix:Form CT and verify that ACT = (detA)I. What is A−1?2. Use the cofactor matrix C to invert these symmetric matrices:3. Find x, y, and z by Cramer’s Rule in equation (4):ax + by = 1+ dy = 0x + 4y −+ 3z = 0.4. (a) Find the determinant when a vector x replaces column j of the identity (considerx j = 0 as a separate case):(b) If Ax = b, show that AM is the matrix B j in equation (4), with b in column j.(c) Derive Cramer’s rule by taking determinants in AM = Bj.5. (a) Draw the triangle with vertices A = (2,2), B = (−1,3), and C = (0,0). Byregarding it as half of a parallelogram, explain why its area equals(b) Move the third vertex to C = (1,−4) and justify the formula",determinants
"Chapter 1 Matrices and Gaussian EliminationOn the right-hand side is the column vector b. On the left-hand side are the unknowns u,v, w. Also on the left-hand side are nine coefﬁcients (one of which happens to be zero).It is natural to represent the three unknowns by a vector:The unknown is x =The solution is x =The nine coefﬁcients fall into three rows and three columns, producing a 3 by 3 matrix:A is a square matrix, because the number of equations equals the number of unknowns.If there are n equations in n unknowns, we have a square n by n matrix. More generally,we might have m equations and n unknowns. Then A is rectangular, with m rows and ncolumns. It will be an “m by n matrix.”Matrices are added to each other, or multiplied by numerical constants, exactly asvectors are—one entry at a time. In fact we may regard vectors as special cases ofmatrices; they are matrices with only one column. As with vectors, two matrices can beadded only if they have the same shape:Multiplication of a Matrix and a VectorWe want to rewrite the three equations with three unknowns u, v, w in the simpliﬁedmatrix form Ax = b. Written out in full, matrix times vector equals vector:Matrix form Ax = bThe right-hand side b is the column vector of “inhomogeneous terms.” The left-handside is A times x. This multiplication will be deﬁned exactly so as to reproduce theoriginal system. The ﬁrst component of Ax comes from “multiplying” the ﬁrst row of Ainto the column vector x:",gauss elim
"25. L is lower triangular and S is symmetric. Assume they are invertible:(a) Which three cofactors of L are zero? Then L−1 is lower triangular.(b) Which three pairs of cofactors of S are equal? Then S−1 is symmetric.26. For n = 5 the matrix C containscofactors and each 4 by 4 cofactor containsterms and each term needsmultiplications. Compare with 53 = 125 forthe Gauss-Jordan computation of A−1.Problems 27–36 are about area and volume by determinants.27. (a) Find the area of the parallelogram with edges v = (3,2) and w = (1,4).(b) Find the area of the triangle with sides v, w, and v+w. Draw it.(c) Find the area of the triangle with sides v, w, and w−v. Draw it.28. A box has edges from (0,0,0) to (3,1,1), (1,3,1), and (1,1,3). Find its volume andalso ﬁnd the area of each parallelogram face.29. (a) The corners of a triangle are (2,1), (3,4), and (0,5). What is the area?(b) A new corner at (−1,0) makes it lopsided (four sides). Find the area.30. The parallelogram with sides (2,1) and (2,3) has the same area as the parallelogramwith sides (2,2) and (1,3). Find those areas from 2 by 2 determinants and say whythey must be equal. (I can’t see why from a picture. Please write to me if you do.)31. The Hadamard matrix H has orthogonal rows. The box is a hypercube!What is detH == volume of a hypercube in R4?32. If the columns of a 4 by 4 matrix have lengths L1, L2, L3, L4, what is the largestpossible value for the determinant (based on volume)? If all entries are 1 or −1,what are those lengths and the maximum determinant?33. Show by a picture how a rectangle with area x1y2 minus a rectangle with area x2y1produces the area x1y2 −x2y1 of a parallelogram.34. When the edge vectors a, b, c are perpendicular, the volume of the box is ∥a∥ times∥b∥ times ∥c∥. The matrix ATA is. Find detATA and detA.",determinants
"Chapter 1 Matrices and Gaussian EliminationTest this pattern for L = eye(5) − diag(1:5)\diag(1:4,−1) and inv(L).Special Matrices and ApplicationsThis section has two goals. The ﬁrst is to explain one way in which large linear systemsAx = b can arise in practice. The truth is that a large and completely realistic problem inengineering or economics would lead us far aﬁeld. But there is one natural and importantapplication that does not require a lot of preparation.The other goal is to illustrate, by this same application, the special properties that co-efﬁcient matrices frequently have. Large matrices almost always have a clear pattern—frequently a pattern of symmetry, and very many zero entries. Since a sparse matrixcontains far fewer than n2 pieces of information, the computations ought to be fast. Welook at band matrices, to see how concentration near the diagonal speeds up elimination.In fact we look at one special tridiagonal matrix.The matrix itself can be seen in equation (6). It comes from changing a differentialequation to a matrix equation. The continuous problem asks for u(x) at every x, and acomputer cannot solve it exactly. It has to be approximated by a discrete problem—themore unknowns we keep, the better will be the accuracy and the greater the expense.As a simple but still very typical continuous problem, our choice falls on the differential0 ≤ x ≤ 1.This is a linear equation for the unknown function u(x). Any combination C + Dxcould be added to any solution, since the second derivative ofC+Dx contributes nothing.The uncertainty left by these two arbitrary constants C and D is removed by a “boundarycondition” at each end of the interval:The result is a two-point boundary-value problem, describing not a transient but a steady-state phenomenon—the temperature distribution in a rod, for example, with ends ﬁxedat 0℃ and with a heat source f(x).Remember that our goal is to produce a discrete problem—in other words, a problemin linear algebra. For that reason we can only accept a ﬁnite amount of information aboutf(x), say its values at n equally spaced points x = h,x = 2h,...,x = nh. We computeapproximate values u1,...,un for the true solution u at these same points. At the endsx = 0 and x = 1 = (n+1)h, the boundary values are u0 = 0 and un+1 = 0.The ﬁrst question is: How do we replace the derivative d2u/dx2? The ﬁrst derivativecan be approximated by stopping ∆u/∆x at a ﬁnite stepsize, and not permitting h (or ∆x)",gauss elim
"2.4 The Four Fundamental Subspaces4. Describe the four subspaces in three-dimensional space associated with5. If the product AB is the zero matrix, AB = 0, show that the column space of B iscontained in the nullspace of A. (Also the row space of A is in the left nullspace ofB, since each row of A multiplies B to give a zero row.)6. Suppose A is an m by n matrix of rank r. Under what conditions on those numbers(a) A have a two-sided inverse: AA−1 = A−1A = I?(b) Ax = b have inﬁnitely many solutions for every b?7. Why is there no matrix whose row space and nullspace both contain (1,1,1)?8. Suppose the only solution to Ax = 0 (m equations in n unknowns) is x = 0. What isthe rank and why? The columns of A are linearly9. Find a 1 by 3 matrix whose nullspace consists of all vectors in R3 such that x1 +2x2 +4x3 = 0. Find a 3 by 3 matrix with that same nullspace.10. If Ax = b always has at least one solution, show that the only solution to ATy = 0 isy = 0. Hint: What is the rank?11. If Ax = 0 has a nonzero solution, show that ATy = f fails to be solvable for someright-hand sides f. Construct an example of A and f.12. Find the rank of A and write the matrix as A = uvT:1 0 0 30 0 0 02 0 0 613. If a, b, c are given with a ̸= 0, choose d so thathas rank 1. What are the pivots?14. Find a left-inverse and/or a right-inverse (when they exist) for",vector spaces
